login_streak,posts_created,comments_written,upvotes_received,quizzes_completed,buddies_messaged,karma_spent,karma_earned,spam,surprise_unlocked,reward_karma,reason,rarity,box_type,status
4,8,4,9,2,8,25,30,False,True,5,karma_spent,common,social,delivered
0,1,0,0,0,3,18,29,True,False,0,spam,,,missed
4,8,0,14,5,5,16,34,False,True,18,login_streak+quizzes_completed,common,streak,delivered
4,5,15,30,0,11,39,46,False,True,7,upvotes_received,legendary,engagement,delivered
2,2,1,0,3,4,44,58,True,False,0,spam,,,missed
0,0,4,2,0,1,4,7,False,False,3,low_karma_diff,,,missed
4,1,10,8,3,3,3,10,False,True,7,posts_created,common,mystery,delivered
10,8,5,9,7,12,66,80,False,True,14,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,2,0,3,0,1,3,6,False,False,3,low_karma_diff,,,missed
4,7,11,8,2,5,21,29,False,True,8,no_reason,common,social,delivered
10,9,12,13,6,6,47,79,False,True,32,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
10,0,1,3,2,1,51,56,False,True,5,login_streak+quizzes_completed,rare,streak,delivered
0,4,17,24,0,10,22,68,False,True,46,upvotes_received,legendary,engagement,delivered
0,10,15,9,3,9,25,30,False,True,5,karma_spent,common,social,delivered
3,6,2,0,1,3,0,33,False,True,33,posts_created+karma_earned,rare,mystery,delivered
1,3,11,20,2,3,6,27,False,True,21,upvotes_received,legendary,engagement,delivered
0,7,10,10,2,7,22,29,False,True,7,no_reason,common,social,delivered
2,6,13,14,3,6,8,24,False,True,16,upvotes_received,common,engagement,delivered
1,9,4,6,3,8,20,26,False,True,6,no_reason,common,social,delivered
5,4,1,7,5,6,24,77,False,True,53,login_streak+quizzes_completed,common,streak,delivered
0,0,0,1,0,0,7,9,False,False,2,low_karma_diff,,,missed
1,10,11,8,2,4,24,30,False,True,6,no_reason,common,social,delivered
2,7,12,8,2,6,20,26,False,True,6,no_reason,common,social,delivered
4,6,6,15,2,7,15,23,False,True,8,login_streak+quizzes_completed,common,streak,delivered
7,5,9,18,6,4,28,35,False,True,7,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
2,1,4,0,0,0,8,9,False,False,1,low_karma_diff,,,missed
4,4,8,11,5,5,11,18,False,True,7,login_streak+quizzes_completed,common,streak,delivered
4,1,14,17,3,13,33,42,False,True,9,upvotes_received,rare,engagement,delivered
1,8,14,11,3,8,20,28,False,True,8,no_reason,common,social,delivered
1,6,4,5,2,9,20,28,False,True,8,no_reason,common,social,delivered
0,5,10,6,0,2,40,57,False,True,17,posts_created+karma_earned,common,mystery,delivered
1,10,5,1,2,3,11,28,False,True,17,posts_created+login_streak,common,comeback,delivered
3,5,7,15,3,8,12,31,False,True,19,login_streak+quizzes_completed,common,streak,delivered
2,2,9,10,0,2,14,27,False,True,13,posts_created+karma_earned,common,mystery,delivered
3,7,12,6,3,5,21,27,False,True,6,no_reason,common,social,delivered
1,3,2,2,2,2,3,55,False,True,52,posts_created+login_streak,rare,comeback,delivered
4,2,6,2,1,6,16,61,False,True,45,login_streak+quizzes_completed,common,streak,delivered
9,13,20,19,7,5,33,48,False,True,15,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
6,10,18,17,8,9,17,27,False,True,10,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
10,3,10,15,5,10,51,56,False,True,5,login_streak+quizzes_completed,rare,streak,delivered
0,1,0,3,0,0,3,5,False,False,2,low_karma_diff,,,missed
4,6,9,19,2,9,34,48,False,True,14,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
5,5,6,14,2,8,20,26,False,True,6,no_reason,common,social,delivered
5,1,2,5,5,0,1,9,True,False,0,spam,,,missed
4,8,7,2,1,5,12,21,False,True,9,posts_created+karma_earned,common,mystery,delivered
1,4,5,3,1,4,10,61,False,True,51,posts_created+login_streak,rare,comeback,delivered
8,9,15,12,5,10,11,69,False,True,58,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
1,3,4,2,2,2,55,62,False,True,7,posts_created+login_streak,common,comeback,delivered
4,6,7,9,3,7,21,28,False,True,7,no_reason,common,social,delivered
4,0,11,28,1,5,4,73,False,True,69,upvotes_received,legendary,engagement,delivered
7,9,8,11,3,3,3,71,False,True,68,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
9,9,10,5,4,7,19,47,False,True,28,login_streak+quizzes_completed,legendary,streak,delivered
5,8,4,8,3,2,9,26,False,True,17,posts_created+karma_earned,common,mystery,delivered
0,4,1,0,2,1,32,71,True,False,0,spam,,,missed
0,6,18,25,2,15,20,41,False,True,21,upvotes_received,legendary,engagement,delivered
3,10,3,10,5,6,8,45,False,True,37,login_streak+quizzes_completed,common,streak,delivered
1,8,4,5,2,0,18,31,False,True,13,posts_created+login_streak,common,comeback,delivered
5,4,19,16,1,5,44,72,False,True,28,upvotes_received,rare,engagement,delivered
1,7,3,3,1,2,42,60,False,True,18,posts_created+login_streak,common,comeback,delivered
9,9,9,21,7,8,11,44,False,True,33,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
1,10,5,1,2,0,6,26,False,True,20,posts_created+login_streak,rare,comeback,delivered
5,2,2,5,3,7,7,16,False,True,9,posts_created+karma_earned,common,mystery,delivered
8,1,9,13,3,8,30,48,False,True,18,login_streak+quizzes_completed,rare,streak,delivered
5,7,5,11,2,6,20,26,False,True,6,no_reason,common,social,delivered
1,1,10,4,0,5,0,75,False,True,75,posts_created+karma_earned,rare,mystery,delivered
2,2,1,3,0,2,7,9,False,False,2,low_karma_diff,,,missed
6,13,15,15,5,13,7,44,False,True,37,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
0,0,19,12,2,4,11,37,False,True,26,upvotes_received,common,engagement,delivered
4,5,4,9,3,1,56,68,False,True,12,posts_created+karma_earned,common,mystery,delivered
2,6,12,30,1,13,10,60,False,True,50,upvotes_received,legendary,engagement,delivered
1,8,6,14,2,4,20,25,False,True,5,no_reason,common,social,delivered
3,9,3,1,2,4,23,36,False,True,13,posts_created+karma_earned,common,mystery,delivered
1,0,1,4,0,1,9,10,False,False,1,low_karma_diff,,,missed
7,5,9,5,5,2,42,76,False,True,34,login_streak+quizzes_completed,rare,streak,delivered
2,0,12,21,2,9,12,44,False,True,32,upvotes_received,legendary,engagement,delivered
2,6,6,6,2,8,21,26,False,True,5,no_reason,common,social,delivered
2,3,11,8,2,4,20,26,False,True,6,no_reason,common,social,delivered
0,10,4,10,0,6,30,78,False,True,48,posts_created+karma_earned,rare,mystery,delivered
1,7,4,5,1,1,56,69,False,True,13,posts_created+login_streak,common,comeback,delivered
5,3,9,0,3,7,20,75,False,True,55,posts_created+karma_earned,rare,mystery,delivered
5,10,15,11,2,4,22,27,False,True,5,no_reason,common,social,delivered
2,3,14,12,2,8,20,26,False,True,6,no_reason,common,social,delivered
3,8,7,4,2,1,11,29,False,True,18,posts_created+karma_earned,common,mystery,delivered
5,6,14,10,2,8,22,27,False,True,5,no_reason,common,social,delivered
2,4,10,6,3,6,20,25,False,True,5,no_reason,common,social,delivered
0,0,5,4,1,5,19,50,True,False,0,spam,,,missed
0,1,1,4,0,0,6,6,False,False,0,low_karma_diff,,,missed
0,0,4,1,0,1,6,8,False,False,2,low_karma_diff,,,missed
5,10,7,2,1,7,19,25,False,True,6,posts_created+karma_earned,common,mystery,delivered
1,6,1,4,2,2,23,66,False,True,43,posts_created+login_streak,rare,comeback,delivered
0,2,4,4,0,0,9,10,False,False,1,low_karma_diff,,,missed
3,11,11,18,10,3,24,60,False,True,36,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
3,8,7,11,1,6,37,71,False,True,34,login_streak+quizzes_completed,common,streak,delivered
3,8,10,12,2,8,20,26,False,True,6,no_reason,common,social,delivered
10,12,18,12,6,6,4,35,False,True,31,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
1,8,0,2,0,6,14,49,False,True,35,posts_created+karma_earned,rare,mystery,delivered
1,10,15,8,2,8,22,30,False,True,8,no_reason,common,social,delivered
5,5,5,0,5,0,15,43,True,False,0,spam,,,missed
0,3,9,3,3,5,1,17,False,True,16,posts_created+karma_earned,common,mystery,delivered
2,4,0,8,1,4,6,24,False,True,18,posts_created+karma_earned,common,mystery,delivered
0,3,5,5,3,7,20,30,False,True,10,no_reason,common,social,delivered
5,2,5,8,2,7,41,74,False,True,33,posts_created+karma_earned,rare,mystery,delivered
0,0,3,4,0,1,6,9,False,False,3,low_karma_diff,,,missed
9,9,10,8,2,1,46,79,False,True,33,login_streak+quizzes_completed,legendary,streak,delivered
8,7,13,22,10,11,36,42,False,True,6,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
0,0,3,0,0,0,2,6,False,False,4,low_karma_diff,,,missed
5,3,13,12,3,4,20,30,False,True,10,no_reason,common,social,delivered
5,6,1,7,2,1,8,43,False,True,35,posts_created+karma_earned,rare,mystery,delivered
6,8,4,8,2,10,11,24,False,True,13,login_streak+quizzes_completed,rare,streak,delivered
3,6,8,4,2,5,5,80,False,True,75,posts_created+karma_earned,rare,mystery,delivered
1,3,3,3,2,4,36,47,False,True,11,posts_created+login_streak,common,comeback,delivered
5,15,10,18,4,15,46,72,False,True,26,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,2,19,14,0,3,26,32,False,True,6,upvotes_received,common,engagement,delivered
3,5,18,27,1,7,50,61,False,True,11,upvotes_received,legendary,engagement,delivered
1,7,3,1,1,3,12,72,False,True,60,posts_created+login_streak,rare,comeback,delivered
1,7,15,15,2,9,22,28,False,True,6,no_reason,common,social,delivered
1,5,1,1,2,0,15,71,False,True,56,posts_created+login_streak,rare,comeback,delivered
7,1,8,15,1,1,46,78,False,True,32,login_streak+quizzes_completed,rare,streak,delivered
3,3,10,28,1,12,16,74,False,True,58,upvotes_received,legendary,engagement,delivered
1,4,4,8,3,7,21,26,False,True,5,no_reason,common,social,delivered
1,4,3,1,2,0,5,10,False,True,5,posts_created+login_streak,common,comeback,delivered
1,5,6,24,0,3,62,67,False,True,5,upvotes_received,legendary,engagement,delivered
3,6,8,8,3,4,21,26,False,True,5,no_reason,common,social,delivered
0,10,5,6,3,8,20,25,False,True,5,no_reason,common,social,delivered
0,4,8,10,2,7,21,26,False,True,5,no_reason,common,social,delivered
3,7,9,1,1,1,3,36,False,True,33,posts_created+karma_earned,rare,mystery,delivered
0,2,20,26,3,9,45,80,False,True,35,upvotes_received,legendary,engagement,delivered
4,13,10,22,4,4,36,75,False,True,39,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
5,5,13,10,1,7,12,30,False,True,18,upvotes_received,common,engagement,delivered
5,0,12,17,0,9,33,42,False,True,9,upvotes_received,rare,engagement,delivered
5,7,7,9,0,1,50,65,False,True,15,posts_created+karma_earned,common,mystery,delivered
1,6,14,17,2,8,20,70,False,True,50,upvotes_received,rare,engagement,delivered
2,8,14,9,2,8,25,30,False,True,5,karma_spent,common,social,delivered
4,7,12,13,3,4,21,26,False,True,5,no_reason,common,social,delivered
10,6,19,19,8,6,4,65,False,True,61,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
2,0,3,2,0,0,6,7,False,False,1,low_karma_diff,,,missed
0,9,6,15,2,9,20,28,False,True,8,no_reason,common,social,delivered
3,8,5,5,1,3,23,38,False,True,15,posts_created+karma_earned,common,mystery,delivered
6,0,7,9,3,0,27,55,False,True,28,login_streak+quizzes_completed,rare,streak,delivered
4,1,20,28,0,5,9,54,False,True,45,upvotes_received,legendary,engagement,delivered
4,6,5,30,2,13,12,76,False,True,64,upvotes_received,legendary,engagement,delivered
6,10,18,14,4,15,26,31,False,True,5,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
8,1,2,14,1,0,14,20,False,True,6,login_streak+quizzes_completed,rare,streak,delivered
4,4,1,15,5,10,5,47,False,True,42,login_streak+quizzes_completed,common,streak,delivered
3,7,18,18,7,15,29,67,False,True,38,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,6,4,4,2,4,2,33,False,True,31,posts_created+login_streak,rare,comeback,delivered
5,1,8,11,2,15,55,63,False,True,8,upvotes_received,common,engagement,delivered
2,6,8,11,2,7,20,25,False,True,5,no_reason,common,social,delivered
3,10,9,16,2,13,24,73,False,True,49,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
4,2,9,8,2,7,32,73,False,True,41,posts_created+karma_earned,rare,mystery,delivered
1,4,3,5,2,2,38,69,False,True,31,posts_created+login_streak,rare,comeback,delivered
0,2,4,1,0,2,7,9,False,False,2,low_karma_diff,,,missed
2,2,9,22,0,13,2,23,False,True,21,upvotes_received,legendary,engagement,delivered
6,1,5,4,3,0,5,16,False,True,11,login_streak+quizzes_completed,rare,streak,delivered
6,6,1,15,5,6,5,15,False,True,10,login_streak+quizzes_completed,rare,streak,delivered
5,8,2,0,3,0,9,17,False,True,8,login_streak+quizzes_completed,common,streak,delivered
3,9,5,2,2,2,9,29,False,True,20,posts_created+karma_earned,common,mystery,delivered
0,1,0,7,1,4,30,40,False,True,10,posts_created+karma_earned,common,mystery,delivered
1,2,0,4,0,1,6,7,False,False,1,low_karma_diff,,,missed
8,12,8,24,9,12,15,53,False,True,38,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
6,6,0,10,2,1,41,52,False,True,11,login_streak+quizzes_completed,rare,streak,delivered
8,7,9,10,4,8,54,64,False,True,10,login_streak+quizzes_completed,rare,streak,delivered
5,0,19,19,3,12,21,26,False,True,5,upvotes_received,rare,engagement,delivered
3,4,5,7,2,6,21,29,False,True,8,no_reason,common,social,delivered
1,7,4,0,1,5,11,34,False,True,23,posts_created+login_streak,rare,comeback,delivered
9,9,20,18,5,9,14,53,False,True,39,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
3,10,10,12,2,5,22,27,False,True,5,no_reason,common,social,delivered
10,0,9,10,4,2,1,51,False,True,50,login_streak+quizzes_completed,legendary,streak,delivered
1,8,10,6,3,8,21,28,False,True,7,no_reason,common,social,delivered
0,1,0,3,0,1,5,7,False,False,2,low_karma_diff,,,missed
1,7,4,0,2,0,4,18,False,True,14,posts_created+login_streak,common,comeback,delivered
7,4,10,8,1,5,48,62,False,True,14,login_streak+quizzes_completed,rare,streak,delivered
4,3,15,30,1,15,17,23,False,True,6,upvotes_received,legendary,engagement,delivered
4,6,9,15,2,4,21,28,False,True,7,no_reason,common,social,delivered
0,0,3,0,4,4,11,46,True,False,0,spam,,,missed
1,2,4,8,3,0,5,14,False,True,9,posts_created,common,mystery,delivered
1,6,10,11,3,5,21,30,False,True,9,no_reason,common,social,delivered
3,5,0,5,2,3,7,26,False,True,19,posts_created+karma_earned,common,mystery,delivered
8,6,10,14,4,4,6,25,False,True,19,login_streak+quizzes_completed,rare,streak,delivered
2,7,6,7,3,7,21,27,False,True,6,no_reason,common,social,delivered
9,5,8,10,1,2,0,17,False,True,17,login_streak+quizzes_completed,rare,streak,delivered
1,2,1,0,0,2,6,8,False,False,2,low_karma_diff,,,missed
1,1,4,5,0,2,5,8,False,False,3,low_karma_diff,,,missed
8,2,10,1,3,9,12,24,False,True,12,login_streak+quizzes_completed,rare,streak,delivered
9,11,15,12,4,12,51,80,False,True,29,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
5,3,13,5,2,6,20,25,False,True,5,no_reason,common,social,delivered
3,6,4,4,2,4,21,27,False,True,6,login_streak+quizzes_completed,common,streak,delivered
1,3,5,4,1,3,0,10,False,True,10,posts_created+login_streak,common,comeback,delivered
7,4,10,6,1,1,0,45,False,True,45,login_streak+quizzes_completed,rare,streak,delivered
4,6,3,3,3,4,12,29,False,True,17,login_streak+quizzes_completed,common,streak,delivered
2,0,3,2,0,2,3,5,False,False,2,low_karma_diff,,,missed
3,9,10,15,3,4,22,29,False,True,7,no_reason,common,social,delivered
5,0,2,13,5,0,7,58,False,True,51,login_streak+quizzes_completed,common,streak,delivered
6,3,9,11,3,10,29,35,False,True,6,login_streak+quizzes_completed,rare,streak,delivered
2,4,7,12,2,12,35,72,False,True,37,upvotes_received,common,engagement,delivered
2,2,1,4,2,5,18,63,True,False,0,spam,,,missed
4,5,7,9,2,8,21,26,False,True,5,no_reason,common,social,delivered
3,6,13,7,2,7,21,27,False,True,6,no_reason,common,social,delivered
0,0,9,28,0,10,11,39,False,True,28,upvotes_received,legendary,engagement,delivered
3,1,6,15,0,10,51,65,False,True,14,upvotes_received,rare,engagement,delivered
5,4,5,4,2,0,0,71,False,True,71,posts_created+karma_earned,rare,mystery,delivered
0,4,12,29,0,13,4,22,False,True,18,upvotes_received,legendary,engagement,delivered
2,1,1,2,0,1,2,6,False,False,4,low_karma_diff,,,missed
2,2,3,2,0,0,6,6,False,False,0,low_karma_diff,,,missed
4,6,9,11,3,10,20,26,False,True,6,no_reason,common,social,delivered
1,4,11,14,0,7,22,78,False,True,56,upvotes_received,common,engagement,delivered
2,7,5,10,3,4,20,25,False,True,5,no_reason,common,social,delivered
5,6,15,5,2,10,21,29,False,True,8,no_reason,common,social,delivered
5,0,13,18,2,7,41,69,False,True,28,upvotes_received,rare,engagement,delivered
3,10,8,8,2,0,1,79,False,True,78,posts_created+karma_earned,rare,mystery,delivered
3,5,11,22,3,5,6,30,False,True,24,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
3,10,10,10,4,11,19,56,False,True,37,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
0,8,4,11,2,9,21,27,False,True,6,no_reason,common,social,delivered
5,9,10,14,2,8,20,25,False,True,5,no_reason,common,social,delivered
4,8,15,6,3,9,20,25,False,True,5,no_reason,common,social,delivered
6,10,3,12,9,5,7,40,False,True,33,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
4,9,4,6,3,2,18,78,False,True,60,posts_created+karma_earned,rare,mystery,delivered
0,2,1,2,0,2,4,5,False,False,1,low_karma_diff,,,missed
4,9,5,9,3,10,20,25,False,True,5,no_reason,common,social,delivered
1,1,3,2,0,2,3,5,False,False,2,low_karma_diff,,,missed
0,6,2,2,2,3,31,56,False,True,25,posts_created+karma_earned,common,mystery,delivered
1,3,10,0,0,0,27,32,False,True,5,posts_created+karma_earned,common,mystery,delivered
